,Date,Open,High,Low,Close,Adj Close,Volume,dateFormatted,MoneyFlowVolume,accumulation_distribution_indicator,Aroon_up,Aroon_down,Aroon_oscillator,Adj Open,Adj High,Adj Low,adx_pos_directional_indicator,adx_neg_directional_indicator,avg. Directional index,avg.True Range,upper_Bollinger_Bands,lower_Bollinger_Bands,simple_moving_avg_20,Chaikin money flow,chaikin_oscillator,Commodity Channel Index,Coppock Curve,Ease of Movement,Ease of Movement MA,ForceIndex,mass_index,Moving Average Convergence/Divergence,Moving Average Convergence/Divergence_signal,Moving Average Convergence/Divergence_hist,money flow index,PercentagePriceOscillator,PercentagePriceOscillator_hist,PercentagePriceOscillator_signal,PercentageVolumeOscillator,PercentageVolumeOscillator_hist,PercentageVolumeOscillator_signal,Know Sure Thing,KST_signal,Rate of change,Relative Strength Index,volatility/sd,%K-FAST Stochastic indicator,%D- slow stochastic indicator,Trix,ulcer_index,UltimateOscillator,VortexIndicator_diff,VortexIndicator_neg,VortexIndicator_pos,WilliamsR
2377,2021-03-21,58309.9140625,58767.8984375,56005.6171875,57523.421875,57523.421875,51943414539,21mar2021,5139808302.3018055,3859988715997.0293,68.0,16.0,52.0,58309.9140625,58767.8984375,56005.6171875,24.90184791280819,18.71033821298237,25.03827855989868,3555.0270647321427,63264.00444440524,46627.21743059476,54945.6109375,0.2924763851577771,105220661960.7002,22.298680624533255,30.11981610664362,-9229.333243283783,3508.4188694785016,447286771634959.44,26.204794026898817,2722.7749800449383,2861.69085943948,-138.91587939454166,69.50351143368792,5.019454337253453,-0.4032135674868762,5.4226679047403294,-8.122293477847006,0.15277184407870692,-8.275065321925712,195.95877775510326,191.86191650795658,4.92357164323924,58.879947454835396,0.6719658173912886,65.83587782464197,72.10048724340272,0.8019275029512777,5.35,60.57420374190645,0.29074459684659637,0.8516480803992271,1.1423926772458235,-34.16412217535803
2378,2021-03-22,57517.890625,58471.48046875,54288.15625,54529.14453125,54529.14453125,56521454974,22mar2021,-50009404950.77538,3809979311046.254,64.0,12.0,52.0,57517.890625,58471.48046875,54288.15625,22.827480209947932,20.571682200194207,23.62110091851171,3653.2633928571427,62983.320968471235,47522.91653152877,55253.11875,0.2519049075455193,89339530691.43701,-77.84674508013771,23.53881289845486,-7452.664130833831,2663.019540550929,187789884707913.1,25.919602257679184,2326.597861060691,2754.672259763722,-428.0743987030314,62.84449296710472,4.28743223934983,-0.9081885323123995,5.195620771662229,-7.347582299113885,0.7419864182494624,-8.089568717363347,183.84513799496116,193.20045015898748,-2.641393553955803,51.063958955441315,0.6714424137338907,26.255455526387838,55.229895349349285,0.7723294398836223,5.35,58.96955480034171,0.21388923003039118,0.8796103746527995,1.0934996046831906,-73.74454447361217
2379,2021-03-23,54511.66015625,55985.44140625,53470.6953125,54738.9453125,54738.9453125,56435023914,23mar2021,488193310.04942095,3810467504356.303,60.0,8.0,52.0,54511.66015625,55985.44140625,53470.6953125,21.659437712113377,21.182376260006645,22.01341811527055,3629.867745535714,62875.70575173725,48050.60206076275,55463.15390625,0.24845116126192948,76558709882.36865,-144.68395643875579,17.080267261001033,-7360.202179911072,1143.2036155267535,140659888119401.72,25.66553786851729,2006.4249912888554,2605.0228060687487,-598.5978147798933,56.21783313913107,3.6950329208560664,-1.2004702806449306,4.895503201500997,-6.668380205322635,1.1369508096325704,-7.805331014955206,165.63615295471004,191.52182105499503,-5.30433242459122,51.54926602593987,0.6653993292833331,17.25318009253463,36.44817114785484,0.7313711141777435,5.97,54.80607135874873,0.05215041439889134,0.9771474511674056,1.029297865566297,-82.74681990746537
2380,2021-03-24,54710.48828125,57262.3828125,52514.33203125,52774.265625,52774.265625,70567223787,24mar2021,-62840772270.36885,3747626732085.9346,56.0,4.0,52.0,54710.48828125,57262.3828125,52514.33203125,22.15272808783232,19.186213960449365,20.953608003644884,3685.6311383928573,62474.71188403474,48872.90569409027,55673.8087890625,0.21294927572414923,56107147608.572754,-155.93646174268764,9.069322058603472,1078.4902219281564,294.5491593590182,-144652333941069.12,25.42210193034361,1575.98547447288,2399.215339749575,-823.2298652766949,48.400906135075196,2.9083910563595605,-1.5896897161131491,4.49808077247271,-4.081743317157792,2.978870158237931,-7.060613475395723,144.06235947707398,186.66745458481628,-7.949865827622306,46.86240871613612,0.6653750340483425,2.8347533441254154,15.447796321015991,0.6759388259546261,7.03,43.01923727671572,-0.01496990529855402,0.9999199806318305,0.9849500753332765,-97.16524665587458
2381,2021-03-25,52726.74609375,53392.38671875,50856.5703125,51704.16015625,51704.16015625,67999812841,25mar2021,-22542302116.73959,3725084429969.195,52.0,0.0,52.0,52726.74609375,53392.38671875,50856.5703125,21.01375871051096,21.56092571161812,19.54872124067887,3609.1559709821427,62129.805988015345,49495.49713698466,55812.6515625,0.15885645687922745,37301462821.30859,-192.18975835894489,1.6162667063782588,-10306.924655432604,-901.4253076483246,-292697756894555.0,25.267922832904432,1135.4220495518384,2146.4566817100276,-1011.0346321581892,41.004541862136264,2.102493921077495,-1.916469481116172,4.018963402193667,-2.397797597909399,3.730252701989059,-6.128050299898458,128.83465337735035,179.69907452414364,-15.57551458295994,44.489732110359384,0.6657484915431577,7.828271075663462,9.305401504107865,0.6082150714578006,8.17,38.013936785896746,-0.16479316346887152,1.0929911872357745,0.928198023766903,-92.17172892433653
2382,2021-03-26,51683.01171875,55137.3125,51579.85546875,55137.3125,55137.3125,56652197978,26mar2021,56652197978.0,3781736627947.195,48.0,0.0,48.0,51683.01171875,55137.3125,51579.85546875,23.03454143765651,20.006856929341957,18.654837896320732,3676.119140625,61561.78611828237,50686.009975467634,56123.898046875,0.18324989979295103,32644494171.46338,-93.08738400125404,-1.6048566140848952,7749.526644691986,-481.90297004580896,-151137220620534.78,25.118533284284126,1051.181695060397,1927.4016843801016,-876.2199893197046,40.85886384051455,1.9434813432811349,-1.6603856471300258,3.6038669904111607,-2.583837182361167,2.835370494029833,-5.419207676391,119.064211092541,170.98387371699044,-7.023341006981375,52.754417464670546,0.6683295941937509,39.53658776810772,16.73320406263223,0.5471552796740186,8.59,43.214196646807,-0.12933090786933132,1.0555575922085803,0.9262266843392489,-60.46341223189228
2383,2021-03-27,55137.56640625,56568.21484375,54242.91015625,55973.51171875,55973.51171875,47266542233,27mar2021,23089443614.469326,3804826071561.664,44.0,12.0,32.0,55137.56640625,56568.21484375,54242.91015625,24.893681539717495,19.040778423137702,18.2739134836362,3451.791573660714,61286.25203488406,51438.22609011593,56362.2390625,0.17025786778672056,32400688526.791504,-27.704777063466157,-5.0060616039996635,10070.228353347644,-1219.7060154876124,-64215290322142.45,24.969825772105214,1039.9074895322265,1749.9028454105269,-709.9953558783004,39.536878688217506,1.917683900358902,-1.3489464720418072,3.266630372400709,-3.99330003003694,1.1407261170832483,-5.1340261471201885,105.21270872033196,160.5839146657539,0.11861173681861047,54.530151321865056,0.6669884355121567,47.637797136867064,31.667551993546112,0.4952150166346146,8.89,46.05730419857645,-0.14672941336994938,1.1058590740558267,0.9591296606858773,-52.362202863132936
2384,2021-03-28,55974.94140625,56610.3125,55071.11328125,55950.74609375,55950.74609375,47686580918,28mar2021,6817970254.361583,3811644041816.026,40.0,8.0,32.0,55974.94140625,56610.3125,55071.11328125,24.156322926552956,18.407171008334554,17.93343657801116,3397.7628348214284,61082.97525413167,52011.92513649333,56547.4501953125,0.13524056150982888,32582755206.645508,-6.810160974469197,-7.653159906097213,1404.5526611364537,-1679.3333136907993,-252373592204539.84,24.83569612929653,1017.4075636679117,1603.4037890620039,-585.9962253940921,39.57429208917183,1.8717853113220217,-1.11587604886295,2.9876613601849717,-5.036520883338034,0.07800421102572397,-5.114525094363758,91.96193277863034,148.45586908380167,-1.5036664350396145,54.47012668295858,0.6657059530178675,52.60175410574005,46.59204633690498,0.45050498953050205,9.02,46.48189467904286,-0.1937999678425486,1.104850618127638,0.9110506502850895,-47.39824589425995
2385,2021-03-29,55947.8984375,58342.09765625,55139.33984375,57750.19921875,57750.19921875,57625587027,29mar2021,36326133919.31887,3847970175735.3447,36.0,4.0,32.0,55947.8984375,58342.09765625,55139.33984375,26.232240409800823,17.12984177521967,18.151877446853863,3258.8292410714284,61183.76242395644,52203.74616979356,56693.754296875,0.12151235257082753,37745532084.46875,48.122134858689904,-7.028351712973972,5002.119624496815,52.58773410611567,-89441664064383.72,24.660103137243404,1131.731146666898,1509.0692605829827,-377.3381139160847,47.507632534231796,2.072523602114647,-0.7321102064562597,2.8046338085709066,-4.40283420878171,0.5693527084656393,-4.972186917247349,80.42047362799886,134.9996008643001,-1.9036491995295053,58.370775218344676,0.6635918374053604,74.44781179154583,58.22912101138434,0.4182623051901657,8.99,56.006180758956965,-0.05375985774908898,1.0481964176305374,0.9944365598814484,-25.55218820845416
2386,2021-03-30,57750.1328125,59447.22265625,57251.55078125,58917.69140625,58917.69140625,54414116432,30mar2021,28167958779.79388,3876138134515.1387,32.0,0.0,32.0,57750.1328125,59447.22265625,57251.55078125,27.40675218800038,16.29501093595576,18.671479034070092,3181.509207589286,61423.25824417961,52255.164412070386,56839.211328125,0.12801316836178417,44889020396.03174,94.92677813336863,-5.608756187240186,6491.159365992356,1602.944168878326,163813272408251.38,24.499236078709192,1301.5369642966762,1467.5628013257215,-166.0258370290453,54.92238124670374,2.3696284403164487,-0.3480042946035664,2.717632734920015,-4.311318858746393,0.528694446800765,-4.840013305547158,73.31201026970281,121.37218225481118,1.829915762235243,60.72196793255117,0.6593462541047788,87.05615491896572,71.36857360541724,0.3990933757173989,8.69,57.156323554083265,0.14167953442609083,0.9413117037457217,1.0829912381718125,-12.94384508103429
2387,2021-03-31,58930.27734375,59930.02734375,57726.41796875,58918.83203125,58918.83203125,65520826225,31mar2021,5388251820.929796,3881526386336.0684,28.0,0.0,28.0,58930.27734375,59930.02734375,57726.41796875,27.131689817677113,15.47963533137593,19.291014171405433,3021.682198660714,61554.77900817671,52235.01474182329,56894.896875,0.08966868669859955,49596597480.06299,97.88593795385394,-4.460085599927152,1610.4304871529635,899.288153001343,138506419706556.06,24.354960927290797,1419.834370253935,1458.0171151113643,-38.18274485742927,55.32370598383355,2.571159285722745,-0.11717875935781619,2.6883380450805614,-2.6267878363273227,1.7705803753758684,-4.397368211703191,67.19732461241392,108.41131410119482,0.980655555230481,60.72430186027953,0.6593572760245947,87.06847310964287,82.8574799400515,0.38857694191474884,8.47,63.67585179640107,0.09828962163249255,0.9773018831807946,1.0755915048132871,-12.931526890357135
2388,2021-04-01,58926.5625,59586.0703125,58505.27734375,59095.80859375,59095.80859375,61669163792,01apr2021,5721297533.194479,3887247683869.2627,24.0,0.0,24.0,58926.5625,59586.0703125,58505.27734375,26.43306632495921,15.081044717452599,19.866296798931103,2680.1194196428573,61743.47248279677,52222.69314220322,56983.0828125,0.07015541556834456,52589320156.72754,94.73475553787596,-2.376121397112276,381.0975910126344,599.2195751313714,13870262159436.625,24.248139788383554,1510.4548628671328,1468.504664662518,41.95019820461471,62.921332534729714,2.7211213353022106,0.026226632177319242,2.6948947031248913,-1.8241167725239082,2.058601151343427,-3.882717923867335,64.24188306339686,97.14528411327112,1.341305399083472,61.11042729240574,0.6590678032686909,89.80375326719538,87.97612709860135,0.3840711353491922,8.4,66.21124978224442,0.09918320120830182,1.0141299590611592,1.113313160269461,-10.196246732804621
2389,2021-04-02,59098.87890625,60267.1875,58869.28125,59384.3125,59384.3125,58727860620,02apr2021,-15453594602.598083,3871794089266.6646,20.0,0.0,20.0,59098.87890625,60267.1875,58869.28125,27.20488093228999,14.558871869571826,20.610123286350476,2576.0647321428573,61364.321443763016,52415.96683748699,56890.144140625,0.012008357969983027,50976074655.02344,102.0020755334935,0.652215777393178,1243.8570837896468,319.8007718649847,89582928016054.69,24.127666325037133,1587.255220109757,1492.254775751966,95.00044435779091,63.44528427659543,2.8447657376536317,0.11989682762299214,2.7248689100306396,-1.5801653524418864,1.8420420571403593,-3.4222074095822457,62.296013944830044,88.06013460968846,3.2350137810712427,61.77024898442818,0.6587031915412092,90.61830927335232,89.1635118833969,0.3839709974473192,8.27,59.92173393304636,0.08302782223369831,0.978682531581515,1.0617103538152133,-9.381690726647678
2390,2021-04-03,59397.41015625,60110.26953125,57603.890625,57603.890625,57603.890625,59641344484,03apr2021,-59641344484.0,3812152744782.6646,16.0,64.0,-48.0,59397.41015625,60110.26953125,57603.890625,25.500064950480155,16.810324994517686,20.604977036951205,2625.2354910714284,61149.20534553674,52461.24035758826,56805.2228515625,-0.0017918170961585891,39229191675.61084,67.46190971639497,2.189352212339395,-2988.5679878573515,-164.73072598356998,-44299307537496.67,23.9957284352438,1487.3101057544409,1491.265841752461,-3.9557359980201454,56.264699145675976,2.659254748656631,-0.05249132909920684,2.711746077755838,-1.2459448657145165,1.7410100350941835,-2.9869549008087,63.13968156996285,80.76069329775652,5.6387205781082805,55.51092036633597,0.6595413069335215,71.69902013932071,84.0403608932895,0.37954503239548226,8.21,51.77151529340238,-0.014431953595999691,0.9978509580985719,0.9834190045025722,-28.300979860679302
2391,2021-04-04,57604.83984375,58913.74609375,57168.67578125,58758.5546875,58758.5546875,50749662970,04apr2021,41723193942.80675,3853875938725.471,12.0,60.0,-48.0,57604.83984375,58913.74609375,57168.67578125,24.355655619969422,17.175159462870692,20.36816170025781,2552.577566964286,61354.386661291224,52541.19458870878,56947.790625,0.08151211598646531,36966161597.01221,57.98958347054963,5.01884039592554,-2805.4354115242218,294.11911914211294,22579040481617.54,23.88493761663141,1484.1660797694567,1489.8458893558602,-5.679809586403508,56.296014134498215,2.6437279954502557,-0.054414465844466076,2.698142461294722,-2.1954394515612004,0.6332123593979997,-2.8286518109592,68.708130379307,75.16557321850829,7.343234971102184,58.451425487378906,0.6595438615996682,83.96882178457012,82.09538373241442,0.3758190382796283,8.12,54.55575756501579,0.036627017639513926,0.9959187568413318,1.0325457744808457,-16.03117821542988
2392,2021-04-05,58760.875,59891.296875,57694.82421875,59057.87890625,59057.87890625,60706272115,05apr2021,14638138416.631256,3868514077142.1025,8.0,56.0,-48.0,58760.875,59891.296875,57694.82421875,25.511134663280764,16.190260897478037,20.509826381396806,2410.659598214286,61565.738819373466,52555.140086876534,57060.439453125,0.042761251334066684,36911841255.22705,68.09485409597994,8.822129126672262,2720.3401742015058,1020.7622837874942,93151166087837.56,23.742378357717953,1488.6669534448083,1489.61010217365,-0.9431487288416065,63.50518162639162,2.641572124459483,-0.04525626946819106,2.6868283939276743,-1.5398427117976228,1.031047279329262,-2.5708899911268848,73.2921144775926,71.61884052487059,11.906585921819731,59.2041829098491,0.6593223047290107,87.14952941283906,80.93912377891,0.37300575255871604,7.96,53.24005370887722,0.1430101886570576,0.9579304113843323,1.10094060004139,-12.850470587160945
2393,2021-04-06,59171.93359375,59479.578125,57646.80859375,58192.359375,58192.359375,66058027988,06apr2021,-26731742645.28281,3841782334496.82,4.0,52.0,-48.0,59171.93359375,59479.578125,57646.80859375,24.26097436047334,15.525249246103273,20.613171508852957,2361.9469866071427,61484.37755889745,52568.64783172755,57026.5126953125,-0.03106177517628973,31783121936.459473,47.56637932329874,10.179694248453904,-637.7628735157858,1500.9365199585861,241984748674494.56,23.596545201796108,1406.184120316444,1472.9249058022087,-66.74078548576472,62.46377064830421,2.4891996535278067,-0.15810299231989422,2.647302645847701,-0.2822122920200283,1.8309421592854853,-2.1131544513055136,77.24409300240477,69.98352499417885,12.548698594354224,56.04237729593912,0.6566615524870244,77.9522630273818,83.02353807493036,0.3670493378664229,7.42,48.53028692117571,0.23195905882163925,0.8943324318405032,1.1262914906621424,-22.047736972618196
2394,2021-04-07,58186.5078125,58731.14453125,55604.0234375,56048.9375,56048.9375,75645303584,07apr2021,-54120291716.7788,3787662042780.041,0.0,48.0,-48.0,58186.5078125,58731.14453125,55604.0234375,22.256864871725483,19.639005036093074,19.587122930925666,2246.1662946428573,61396.214132247114,52475.81282087788,56936.0134765625,-0.08797629048481809,18953877765.620605,-16.93324984582285,10.136962562837397,-5769.346289094475,1011.8053405998265,99094756716105.75,23.462912502050074,1154.5507069501618,1409.2500660317994,-254.69935908163757,61.842546865686806,2.0449495757003984,-0.4818824561178423,2.5268320318182407,1.9480374841448018,3.2489535483602525,-1.3009160642154505,79.9717976361977,69.93367210620096,1.6533722059812037,49.055460085337565,0.6578132669141741,55.17562859104452,73.42580701042182,0.35089900285867126,7.01,44.385640140402806,0.14495979011858007,0.9532930613421181,1.0982528514606982,-44.82437140895548
2395,2021-04-08,56099.9140625,58338.73828125,55879.0859375,58323.953125,58323.953125,53053855641,08apr2021,52416034164.066216,3840078076944.1074,0.0,44.0,-44.0,56099.9140625,58338.73828125,55879.0859375,20.80134439127778,18.35468335779764,18.634363537136043,2240.726004464286,61393.579073646084,52476.17795760392,56934.878515625,-0.05094986011960249,18114810407.840332,-6.027397675062365,11.732382046366027,-272.01117263272465,1728.5848750855325,294432319477662.2,23.307972268038483,1125.727476170876,1352.5455480596147,-226.8180718887388,68.96464141683659,1.9890298771823671,-0.43024172370869884,2.419271600891066,0.6891096551916008,1.5920205755256411,-0.9029109203340402,83.5944854838523,71.07616935221756,4.199203041003142,55.40979274459167,0.6585037830328425,77.63140204599279,70.25309788813973,0.336081214409249,5.98,50.89855524557741,0.3177817995353367,0.8423230572640554,1.1601048567993921,-22.368597954007203
2396,2021-04-09,58326.5625,58937.046875,57807.86328125,58245.00390625,58245.00390625,46655208546,09apr2021,-10531964927.887024,3829546112016.22,0.0,40.0,-40.0,58326.5625,58937.046875,57807.86328125,21.809340052114273,17.77982951329644,18.03036009808529,2067.277901785714,61385.78199274886,52477.110976001146,56931.446484375,-0.021709085019846783,15455478916.10254,26.378720730826654,11.155919289694015,3058.1194142641843,1393.4843586264037,305164429223050.7,23.19712441900681,1084.018426330469,1298.8401237137857,-214.82169738331663,68.74199663867427,1.9112120337143257,-0.40644765374139236,2.317659687455718,-1.191630576705371,-0.23097572509706465,-0.9606548516083063,82.728302438148,72.80183355507691,4.100495476245813,55.15270153401149,0.6584644735040533,66.43276067215012,66.41326376972917,0.32183740519830045,4.32,49.31811830839509,0.34647847707772206,0.8687116047727099,1.215190081850432,-33.567239327849876
2397,2021-04-10,58253.77734375,61276.6640625,58038.70703125,59793.234375,59793.234375,58238470525,10apr2021,4876010617.354362,3834422122633.5747,100.0,36.0,64.0,58253.77734375,61276.6640625,58038.70703125,26.258104449507023,16.21186994539596,18.432113710268187,2132.467354910714,61674.977248545685,52414.89697020432,57044.937109375,-0.021817579671073062,14066766430.94873,120.51032690703376,10.877206941275626,7145.656463075179,1184.586366464085,271153768883890.25,23.009295052896285,1162.492473947459,1271.5705937605205,-109.07811981306145,69.30017702294232,2.0413719316144037,-0.22103020467305168,2.2624021362874553,-1.091009206556373,-0.10428348395845333,-0.9867257225979197,82.18739232011599,74.79577902804569,3.537711010331336,59.15502172262978,0.6553091984793852,76.095116456348,73.386426391497,0.3133986964296783,3.41,53.638827330065915,0.28485601346005374,0.8422870106007474,1.1271430240608011,-23.90488354365201
2398,2021-04-11,59846.23046875,60790.5546875,59289.796875,60204.96484375,60204.96484375,46280252580,11apr2021,10163504559.362614,3844585627192.9375,96.0,32.0,64.0,59846.23046875,60790.5546875,59289.796875,25.151004533623716,15.528341555623108,18.80517063586659,2129.7215401785716,62005.0482415459,52652.408008454106,57328.728125,0.029792109792466322,14417138952.08545,148.81445691058067,10.736148088114158,1240.3242753504378,1172.8557674793694,195832719405430.3,22.874191811330085,1243.571808203531,1265.9708366491227,-22.39902844559174,69.37527296759662,2.1745333153975595,-0.07029505671191671,2.244828372109476,-2.6634296666005977,-1.341363155202142,-1.3220665113984555,81.48107101680324,76.92745203604272,2.1848674087108675,60.17294676171891,0.655273689007886,82.53800548004494,75.02196086951439,0.3099745747318778,2.51,51.93660522441955,0.281690943520712,0.859799169964006,1.141490113484718,-17.461994519955066
2399,2021-04-12,60175.9453125,61253.03515625,59589.875,59893.453125,59893.453125,51828688519,12apr2021,-32908013895.236393,3811677613297.701,92.0,28.0,64.0,60175.9453125,61253.03515625,59589.875,25.278264564273673,14.784405749690835,19.332916161557083,2019.750279017857,62229.847203644335,52943.05982760566,57586.453515625,0.0010459140358945061,9093001211.524902,138.0960670168848,9.646559316648647,1223.508742138147,902.9549901680359,204345334644327.44,22.698499160825058,1268.0738069574,1266.3914307107782,1.6823762466217431,69.26783349072038,2.209634710539397,-0.028154929256063443,2.2377896397954604,-3.1105611538242006,-1.430795713940596,-1.6797654398836046,79.21732187243533,78.71385651409521,1.6541758554091333,58.97539565414098,0.6552873240689623,75.61610140779895,78.083074448064,0.3082887499171789,2.01,47.74149068296234,0.26033885520843625,0.8970545471373994,1.1573934023458357,-24.383898592201053
2400,2021-04-13,59890.01953125,63742.28515625,59869.95703125,63503.45703125,63503.45703125,69983454362,13apr2021,61350912569.69022,3873028525867.3916,100.0,24.0,76.0,59890.01953125,63742.28515625,59869.95703125,29.461231183487886,13.198890007825117,20.67490145091367,2139.5114397321427,62902.54639871365,53343.27977316135,58122.9130859375,0.10844123450666099,15016620633.332031,230.1711166154084,10.415313851229733,7661.641176357538,986.5608337655491,402632855553913.7,22.460928119705027,1560.7970656596299,1325.2725577005485,235.52450795908135,70.01247262049016,2.698410094488965,0.36849636375480355,2.3299137307341615,-0.8729573245117941,0.6454464922974485,-1.5184038168092426,83.74573533875002,80.3847015095889,7.45847893849811,67.13763849588305,0.6569466693997946,97.06536686514079,85.07315791766159,0.3197764278930633,1.95,56.09677656211928,0.2308093274277585,0.8566073670492562,1.0874166944770147,-2.934633134859208
2401,2021-04-14,63523.75390625,64863.09765625,61554.796875,63109.6953125,63109.6953125,77451779687,14apr2021,-4647243957.085077,3868381281910.3066,100.0,20.0,80.0,63523.75390625,64863.09765625,61554.796875,29.857965743417648,12.013518641517274,22.24220727188325,2218.41796875,62940.20850244304,54446.171185056955,58693.18984375,0.12291136361100304,17974830958.815918,198.07404831532872,11.34423561288511,5992.077831041731,1299.5356440433181,324678162993918.4,22.323969887729252,1740.9405977265124,1408.4061657057414,332.53443202077096,70.63765886711083,2.9896832970947673,0.5278156530884845,2.4618676440062828,1.8278866584810922,2.677032380232268,-0.8491457217511758,84.77449836490652,81.66052194151264,6.273345022728015,65.60440390827517,0.6570303963011757,81.06287624091738,84.58144817128573,0.33741743628949034,1.95,58.81368995557294,0.2821009431743433,0.8411651139946748,1.123266057169018,-18.937123759082624
2402,2021-04-15,63075.1953125,63821.671875,62208.96484375,63314.01171875,63314.01171875,60954381579,15apr2021,22579016088.67575,3890960297998.9824,96.0,16.0,80.0,63075.1953125,63821.671875,62208.96484375,28.51363898117291,11.472621289122191,23.69756267706929,2256.4118303571427,63479.99251815074,54724.057091224255,59102.0248046875,0.09334100859829207,23175389854.870605,149.045629904648,11.891579180023001,-512.2957373587794,1235.7218348739316,267905459780144.97,22.2775066964142,1878.53765841735,1502.4324642480633,376.10519416928673,63.052680049531624,3.2052536833611507,0.594708831483894,2.6105448518772567,1.70251097550156,2.0413253578021884,-0.33881438230062866,87.06708430255892,82.75196541930755,9.912735115276773,66.03780768928746,0.6560556222933774,83.26953752716402,87.13259354440743,0.3583150127942966,1.96,56.17602799452048,0.2513247219604846,0.8659185505590468,1.1172432725195314,-16.73046247283598
2403,2021-04-16,63258.50390625,63594.72265625,60222.53125,61572.7890625,61572.7890625,84293007468,16apr2021,-16789548641.885008,3874170749357.0977,92.0,12.0,80.0,63258.50390625,63594.72265625,60222.53125,25.888825771468948,15.83911334785119,23.72515773694146,2397.432198660714,63631.83926307641,55132.13808067359,59381.988671875,0.057443344755720396,23523447503.36084,77.64952087139876,11.31467239784289,-4427.384146832987,830.6331755437433,208792133150433.88,22.22474452162549,1826.0328341475833,1567.1525382279674,258.88029591961595,54.192359100443674,3.1040363473620816,0.3947931963878597,2.709243150974222,4.559515270298444,3.918663722079258,0.6408515482191859,85.40982430755821,83.35619060501429,4.789488764601431,59.192509664665714,0.6539002149700416,64.4639570218911,76.26545692999086,0.37363090089720813,2.12,54.58446321022348,0.13945829085876738,0.9008601441483675,1.0403184350071348,-35.53604297810889
2404,2021-04-17,61529.921875,62572.17578125,60361.3515625,60683.8203125,60683.8203125,66138759198,17apr2021,-46844884249.23656,3827325865107.8613,88.0,8.0,80.0,61529.921875,62572.17578125,60361.3515625,24.30889637992624,14.87249242285639,23.75078172110847,2376.3211495535716,63581.41873912941,55655.86602649558,59618.6423828125,0.012794845282920209,15773540508.058594,46.91187192626283,11.115057284997555,-1477.0190058137393,938.6009599754298,85947834286857.23,22.191621148658072,1693.1721987892379,1592.3564703402214,100.81572844901643,53.60826081690974,2.8714780577625967,0.1297879254306995,2.741690132331897,4.412935618705062,3.017667256388701,1.3952683623163613,86.28883972428031,83.65556329839518,2.753132073759475,56.00088736570749,0.6541611216944565,54.86290265082017,67.53213239995846,0.38070254035583906,2.43,52.247018029313516,0.15688617762558055,0.9259988716333196,1.0828850492589002,-45.13709734917984
2405,2021-04-18,60701.88671875,61057.45703125,52829.53515625,56216.18359375,56216.18359375,97468872758,18apr2021,-17231648670.169918,3810094216437.6914,84.0,4.0,80.0,60701.88671875,61057.45703125,52829.53515625,19.53158593849556,29.939533195247293,23.557042382857187,2839.3819754464284,63711.002303432775,55372.88089969223,59541.9416015625,-0.029930129260982978,7389624802.187988,-115.83572379091412,8.372639549969925,-38183.5669167296,-1588.4084332535258,-135258240054288.19,22.177026437928376,1213.3910260151679,1516.563381475211,-303.17235546004304,51.09402563900742,2.064940453894682,-0.5413997427497721,2.606340196644454,7.96075673842716,5.252390700888639,2.7083660375385215,76.51850455175779,82.96558575546293,-3.3959368591935526,43.350250513493926,0.6591080028895069,28.143356861278612,49.15673884466332,0.3658935687404273,3.83,48.41702502932719,-0.05522906308699249,0.9460719934318265,0.890842930344834,-71.8566431387214
2406,2021-04-19,56191.5859375,57520.0546875,54368.59375,55724.265625,55724.265625,65344865159,19apr2021,-9125735283.319157,3800968481154.372,80.0,0.0,80.0,56191.5859375,57520.0546875,54368.59375,18.067012920308002,27.694521825818907,23.37714156876671,2907.5954241071427,63883.38437436425,54881.156250635744,59382.2703125,-0.05889146117379283,53551098.51611328,-123.40442722473878,4.9090875498123925,-4818.81954496227,-2126.9198417652237,-198275209642491.03,22.32447724525556,784.424958374344,1370.1356968550376,-585.7107384806936,44.50602119219175,1.3400597389007554,-1.013024366194959,2.3530841050957143,6.819269246055354,3.288722566813466,3.5305466792418883,64.50385747068079,81.00074854997013,-0.5792649949876392,42.21933949992595,0.6590932593867411,24.055473753096805,35.68724442173189,0.3348762315465042,5.03,49.139785804096555,-0.1399652541805244,1.0582524104144568,0.9182871562339324,-75.9445262469032
2407,2021-04-20,55681.79296875,57062.1484375,53448.046875,56473.03125,56473.03125,67849323955,20apr2021,45729744739.58,3846698225893.952,76.0,0.0,76.0,55681.79296875,57062.1484375,53448.046875,16.53568300767005,27.506057630208737,23.486562857769407,3034.833426339286,63943.319879210336,54576.64066766466,59259.9802734375,-0.027236341855416953,2325652256.888672,-111.45357739222725,2.4936537639007033,-3671.274304958186,-2343.599229725395,-175380166003228.72,22.48432664234633,499.13170784806425,1195.934899053643,-696.8031912055787,44.57415215452804,0.8549160228295737,-1.1985344658129127,2.0534504886424862,6.138968531292289,2.08673748164032,4.052231049651969,52.78866503486782,77.81270344086619,-3.1735192417995073,44.5889192911886,0.6572792631624597,30.277784270036406,27.492204961470634,0.2964128579267305,5.83,49.380599812308446,-0.15572027655451126,1.0568972081329113,0.9011769315784001,-69.7222157299636
